page_url,revenue_millions,industry,year_founded,employees
https://www.inc.com/profile/pitisci-associates,8.8,IT Management,2014,7
https://www.inc.com/profile/coupon-cause-com,7.1,Advertising & Marketing,2013,7
https://www.inc.com/profile/arrive-logistics,368.6,Logistics & Transportation,2014,NA
https://www.inc.com/profile/integrity-cargo-solutions,5.5,Logistics & Transportation,2012,5
https://www.inc.com/profile/wireless-everywhere,2.8,Telecommunications,2015,23
https://www.inc.com/profile/audienceX,14,Advertising & Marketing,2008,80
https://www.inc.com/profile/soci,8.8,Advertising & Marketing,2010,113
https://www.inc.com/profile/advanced-architectural-products,15.8,Construction,2014,51
https://www.inc.com/profile/dispatch-technologies,7,Business Products & Services,2012,65
https://www.inc.com/profile/kisi-security,2.8,Security,2012,35
https://www.inc.com/profile/bridgetech,2,IT Management,2014,25
https://www.inc.com/profile/boomerang-transportation,6.9,Logistics & Transportation,2014,NA
https://www.inc.com/profile/em-technologies,9.8,Government Services,2005,NA
https://www.inc.com/profile/advertise-purple,6.5,Advertising & Marketing,2012,38
https://www.inc.com/profile/spike-brewing-equipment,5.4,Manufacturing,2011,24
https://www.inc.com/profile/pathway-vet-alliance,374.2,Health,2003,"4,572"
https://www.inc.com/profile/baileys-blossoms,5.9,Retail,2013,24
https://www.inc.com/profile/simple-technology-solutions,5.2,IT System Development,2013,30
https://www.inc.com/profile/skyrun-breckenridge,4.3,Travel & Hospitality,2009,13
https://www.inc.com/profile/clean-juice,4.9,Retail,2015,210
https://www.inc.com/profile/ingenius-prep,8.6,Education,2013,120
https://www.inc.com/profile/aysco-technology-integration,20.4,Security,1988,34
https://www.inc.com/profile/kenna-security,13.2,Security,2011,130
https://www.inc.com/profile/carlotz,38.5,Retail,2011,125
https://www.inc.com/profile/assured-consulting-solutions,21.3,IT Management,2011,50
https://www.inc.com/profile/the-garrett-companies,67.8,Real Estate,2009,53
https://www.inc.com/profile/era-transport,10.1,Logistics & Transportation,2013,80
https://www.inc.com/profile/m-communications,20.8,Telecommunications,2011,19
https://www.inc.com/profile/clickfunnels,94.6,Software,2014,96
https://www.inc.com/profile/bcm-london,2.4,Construction,2007,5
https://www.inc.com/profile/uptime,15.9,Food & Beverage,1985,49
https://www.inc.com/profile/competitive-range-solutions,12.7,IT Management,2011,94
https://www.inc.com/profile/real-broker,8.9,Real Estate,2014,9
https://www.inc.com/profile/buhler-commercial,4.1,Construction,2015,8
https://www.inc.com/profile/trailhead-marketing,3,Advertising & Marketing,2013,45
https://www.inc.com/profile/factor-75,22.3,Food & Beverage,2013,18
https://www.inc.com/profile/algolia,31.4,Software,2012,238
https://www.inc.com/profile/midway-dental-supply,74.3,Health,1984,163
https://www.inc.com/profile/eaudit,3.9,Logistics & Transportation,2013,5
https://www.inc.com/profile/panagora-group,5.9,Government Services,2010,70
https://www.inc.com/profile/mci-lc,45.1,Business Products & Services,2015,"2,000"
https://www.inc.com/profile/abrams-realty,2.7,Real Estate,2014,45
https://www.inc.com/profile/pelican-waste-debris,18.6,Environmental Services,2013,180
https://www.inc.com/profile/gametime,159.7,Consumer Products & Services,2013,77
https://www.inc.com/profile/morning-lavender,4.4,Retail,2014,NA
https://www.inc.com/profile/keypath-education,29.8,Education,2014,295
https://www.inc.com/profile/gemorie,3.6,Retail,2011,8
https://www.inc.com/profile/saved-by-the-dress,11.3,Retail,2013,20
https://www.inc.com/profile/starc-systems,7.8,Manufacturing,2015,39
https://www.inc.com/profile/angel-heart-boutique,2.8,Retail,2015,6
https://www.inc.com/profile/arm-consulting,3.2,Government Services,2005,15
https://www.inc.com/profile/chacka-marketing,18.8,Advertising & Marketing,2009,26
https://www.inc.com/profile/maplemark-bank,7.5,Financial Services,1909,48
https://www.inc.com/profile/prosper-group,17.4,Advertising & Marketing,2006,36
https://www.inc.com/profile/prosper-group,17.4,Advertising & Marketing,2006,36
https://www.inc.com/profile/point3-security,5.8,Security,2014,20
https://www.inc.com/profile/directive,4.5,Advertising & Marketing,2014,46
https://www.inc.com/profile/alkami-technology,52.3,Software,2009,397
https://www.inc.com/profile/sandsrx,42.9,Health,2013,50
https://www.inc.com/profile/the-building-people,11.6,Real Estate,2012,87
https://www.inc.com/profile/the-snapbar,2,Business Products & Services,2012,34
https://www.inc.com/profile/fitsmallbusinesscom,7.1,Advertising & Marketing,2011,77
https://www.inc.com/profile/powerful-professionals,2,Business Products & Services,2001,5
https://www.inc.com/profile/probo-medical,30.1,Business Products & Services,2014,80
https://www.inc.com/profile/spotio,3,Software,2014,21
https://www.inc.com/profile/prime-meridian-capital-management,7.7,Financial Services,2012,13
https://www.inc.com/profile/fox-dealer,22.1,Advertising & Marketing,2013,65
https://www.inc.com/profile/kubikware,2.5,Software,2003,75
https://www.inc.com/profile/rocket-referrals,2.3,Software,2013,20
https://www.inc.com/profile/bonusly,2.5,Software,2013,21
https://www.inc.com/profile/trident-transport,31.3,Logistics & Transportation,2013,51
https://www.inc.com/profile/the-fila-group,3.5,Government Services,2004,20
https://www.inc.com/profile/seamans-beverage-and-logistics,7.2,Food & Beverage,2013,8
https://www.inc.com/profile/bluewave-solar,78.6,Energy,2010,90
https://www.inc.com/profile/resource-financial,11.4,Financial Services,2015,61
https://www.inc.com/profile/saprex,5.4,Manufacturing,2009,7
https://www.inc.com/profile/simple-energy,45.4,Energy,2011,78
https://www.inc.com/profile/new-energy-equity,52.4,Energy,2013,17
https://www.inc.com/profile/vedder-holsters,5.4,Retail,2012,30
https://www.inc.com/profile/flowater,5.3,Food & Beverage,2013,36
https://www.inc.com/profile/vaughan-buckley-construction,18.4,Construction,2009,28
https://www.inc.com/profile/acacia-counseling-wellness,2.2,Health,2014,37
https://www.inc.com/profile/every-door-real-estate,2.9,Real Estate,2015,6
https://www.inc.com/profile/thought-logic-consulting,21.3,Business Products & Services,2013,97
https://www.inc.com/profile/pbg-consulting,5.1,IT Management,2010,28
https://www.inc.com/profile/sarvicus,4.9,Telecommunications,2010,15
https://www.inc.com/profile/universal-processing,8,Financial Services,2003,70
https://www.inc.com/profile/the-apella-group,12.3,Telecommunications,2005,45
https://www.inc.com/profile/lemonaid-health,4.7,Health,2014,40
https://www.inc.com/profile/coulee-techlink,3.5,Software,2008,11
https://www.inc.com/profile/transform-group,8.5,Advertising & Marketing,2015,30
https://www.inc.com/profile/beauty-bakerie-cosmetics-brand,4.5,Consumer Products & Services,2011,30
https://www.inc.com/profile/jp-ecommerce,18.1,Retail,2008,30
https://www.inc.com/profile/hardcore-fitness-boot-camp,9,Health,2007,150
https://www.inc.com/profile/cellhelmet,10.7,Manufacturing,2011,54
https://www.inc.com/profile/conga,84.3,IT System Development,2006,440
https://www.inc.com/profile/blast-tech,10.3,Manufacturing,2015,75
https://www.inc.com/profile/loanpaymentpro,2.1,Business Products & Services,2011,12
https://www.inc.com/profile/admera-health,16.2,Health,2014,80
https://www.inc.com/profile/professional-realty-services-international,27.2,Real Estate,2005,738
https://www.inc.com/profile/social-sparkling-wine,2.2,Consumer Products & Services,2013,9
https://www.inc.com/profile/ticketsaucecom,2.4,Software,2014,16
https://www.inc.com/profile/prosource360-consulting-services,8.7,Government Services,2011,68
https://www.inc.com/profile/spinnaker-consulting-group,6.1,Business Products & Services,2012,30
https://www.inc.com/profile/maxx-builders-and-designers,16.3,Construction,2009,23
https://www.inc.com/profile/vape-guys,3.8,Consumer Products & Services,2015,15
https://www.inc.com/profile/y-tech,12.6,Government Services,2005,91
https://www.inc.com/profile/silver-trucking,9.7,Logistics & Transportation,2014,60
https://www.inc.com/profile/linux-academy,21.3,Education,2012,107
https://www.inc.com/profile/spartan-armor-systems,6.6,Manufacturing,2012,12
https://www.inc.com/profile/mainsail-group,2.5,Government Services,2013,51
https://www.inc.com/profile/baybridge-pharmacy-corp,17.5,Health,2015,27
https://www.inc.com/profile/quantico-tactical,492.5,Government Services,2001,37
https://www.inc.com/profile/two-bulls,9.5,Software,2009,29
https://www.inc.com/profile/nickel-suede,4.8,Consumer Products & Services,2014,36
https://www.inc.com/profile/teknismart-solutions,3,IT System Development,2012,27
https://www.inc.com/profile/sprout-school-supplies,2.2,Retail,2014,12
https://www.inc.com/profile/kuli-kuli-foods,4.5,Food & Beverage,2014,10
https://www.inc.com/profile/lifehealth,15.3,Health,2004,250
https://www.inc.com/profile/peaxy,2.9,Software,2012,20
https://www.inc.com/profile/private-label-extensions,7.9,Consumer Products & Services,2013,NA
https://www.inc.com/profile/retail-service-systems,53.5,Business Products & Services,2013,33
https://www.inc.com/profile/icon-building-supplies,13.6,Logistics & Transportation,2013,39
https://www.inc.com/profile/prime-technical-services,19,Government Services,2014,210
https://www.inc.com/profile/hyper-networks,4.7,IT Management,2014,13
https://www.inc.com/profile/out-of-the-box-technology,2.4,Business Products & Services,2010,18
https://www.inc.com/profile/aldevra,8.1,Government Services,2009,13
https://www.inc.com/profile/native-digital,2,Advertising & Marketing,2015,15
https://www.inc.com/profile/karya-property-management,171.8,Real Estate,2014,500
https://www.inc.com/profile/full-circle-brands,31.6,Consumer Products & Services,2009,23
https://www.inc.com/profile/harbor-compliance,8.2,Software,2012,46
https://www.inc.com/profile/ledmyplacecom,7.3,Energy,2014,10
https://www.inc.com/profile/nexgistics,6.2,Logistics & Transportation,2014,35
https://www.inc.com/profile/concourse-federal-group,10.7,Government Services,2009,43
https://www.inc.com/profile/elite-insurance-partners,5.5,Insurance,2014,NA
https://www.inc.com/profile/sbga,37.6,Business Products & Services,2013,NA
https://www.inc.com/profile/pentwater-furnishing,7.5,Construction,2014,18
https://www.inc.com/profile/bayinfotech,11,Software,2011,66
https://www.inc.com/profile/xy-planning-network,5.3,Financial Services,2014,33
https://www.inc.com/profile/gymguyz,6,Consumer Products & Services,2008,NA
https://www.inc.com/profile/fusion,9.2,Government Services,2006,18
https://www.inc.com/profile/positivepsychebiz-corp,2.2,IT Management,2008,72
https://www.inc.com/profile/gridgain-systems,12.6,Software,2007,134
https://www.inc.com/profile/levvel,27.4,IT System Development,2014,160
https://www.inc.com/profile/employdrive,2,Business Products & Services,2009,10
https://www.inc.com/profile/bairesdev,17.2,IT System Development,2009,700
https://www.inc.com/profile/triplelift,138.5,Advertising & Marketing,2012,205
https://www.inc.com/profile/digital-hyve,6.9,Advertising & Marketing,2014,32
https://www.inc.com/profile/printful,77.4,Consumer Products & Services,2013,500
https://www.inc.com/profile/ashley-black-guru,16.7,Consumer Products & Services,2014,11
https://www.inc.com/profile/phoenix-operations-group,8.9,Government Services,2011,38
https://www.inc.com/profile/talk-iq-media,2.8,Advertising & Marketing,2014,11
https://www.inc.com/profile/governmentcio,70.7,Government Services,2010,280
https://www.inc.com/profile/draken-international,46.4,Government Services,2011,190
https://www.inc.com/profile/tierra-encantada,5,Education,2013,90
https://www.inc.com/profile/the-digital-ring,3.7,Advertising & Marketing,2015,22
https://www.inc.com/profile/fnex,17.5,Business Products & Services,2012,55
https://www.inc.com/profile/elite-transit-solutions,19.8,Logistics & Transportation,2013,25
https://www.inc.com/profile/nexus-pharmaceuticals,79.6,Health,2003,41
https://www.inc.com/profile/dynamo-technologies,16.4,Government Services,2012,67
https://www.inc.com/profile/dignari,12.5,Government Services,2013,65
https://www.inc.com/profile/all-pro-electric,37.3,Construction,2012,225
https://www.inc.com/profile/alphacore,4.6,Computer Hardware,2012,23
https://www.inc.com/profile/breakthrough-physical-therapy-marketing,7,Advertising & Marketing,2014,8
https://www.inc.com/profile/kingsview-partners,10,Financial Services,2008,23
https://www.inc.com/profile/globalpro-recovery,6.1,Insurance,2012,10
https://www.inc.com/profile/freealliancecom,17.1,Government Services,2001,183
https://www.inc.com/profile/healthcarecom,45.5,Insurance,2011,70
https://www.inc.com/profile/ansley-operating-holding-company,21.8,Real Estate,2015,22
https://www.inc.com/profile/blue-marble-payroll,3.6,Human Resources,2013,41
https://www.inc.com/profile/green-powered-technology,2.5,Engineering,2010,14
https://www.inc.com/profile/conversion-logix,18.8,Advertising & Marketing,2010,33
https://www.inc.com/profile/jay-morrison-academy,3.7,Education,2014,25
https://www.inc.com/profile/anson-belt,4.1,Consumer Products & Services,2009,4
https://www.inc.com/profile/braeden-engineering,3.4,Engineering,2008,34
https://www.inc.com/profile/social-fulcrum,13,Advertising & Marketing,2010,21
https://www.inc.com/profile/trinity-technology-partners,16.9,Government Services,2008,35
https://www.inc.com/profile/vetnique-pet-products,6,Retail,2011,10
https://www.inc.com/profile/cloudit,5.3,IT Management,2015,45
https://www.inc.com/profile/the-shredder-medshred,2,Business Products & Services,2011,18
https://www.inc.com/profile/tranont,14.9,Consumer Products & Services,2013,NA
https://www.inc.com/profile/nyla-technology-solutions,4,Government Services,2013,30
https://www.inc.com/profile/azazie,44,Retail,2014,55
https://www.inc.com/profile/vuesol-technologies,6,IT Management,2015,113
https://www.inc.com/profile/black-spectacles,3.4,Education,2012,12
https://www.inc.com/profile/tractleads,2.4,Advertising & Marketing,2010,2
https://www.inc.com/profile/healthflex-home-health-services,10.9,Health,2012,202
https://www.inc.com/profile/fieldwork-brewing-company,14.8,Food & Beverage,2014,102
https://www.inc.com/profile/chloeta,6,Government Services,2009,100
https://www.inc.com/profile/enshored,3.5,Business Products & Services,2014,NA
https://www.inc.com/profile/ingrain-construction,2.9,Construction,2012,9
https://www.inc.com/profile/edupresent,6.3,Software,2009,60
https://www.inc.com/profile/sendlane,2.9,Software,2013,32
https://www.inc.com/profile/simply-nutrition,9.2,Retail,2012,14
https://www.inc.com/profile/mobichord,5.8,Software,2014,100
https://www.inc.com/profile/interim-healthcare,2.2,Health,2014,69
https://www.inc.com/profile/fundera,15.6,Financial Services,2013,96
https://www.inc.com/profile/advisorycloud,27.6,Business Products & Services,2012,156
https://www.inc.com/profile/merchology,36.5,Business Products & Services,2013,96
https://www.inc.com/profile/cintel,2.9,Government Services,2013,32
https://www.inc.com/profile/fletcher-construction,5.9,Construction,2013,10
https://www.inc.com/profile/techanax,29.7,Government Services,2012,22
https://www.inc.com/profile/green-street-power-partners,29.6,Energy,2014,23
https://www.inc.com/profile/evergreen-market,22.9,Retail,2014,100
https://www.inc.com/profile/mohawk-group-holdings,73.3,Consumer Products & Services,2014,156
https://www.inc.com/profile/nav,10.3,Financial Services,2012,125
https://www.inc.com/profile/erp-global,7.2,IT System Development,2011,58
https://www.inc.com/profile/saligram-systems,5.5,IT Management,2007,60
https://www.inc.com/profile/smart-roofs-solar,5.7,Energy,2013,14
